attribute,level,coefficient,ame,ame_std_error,ame_ci_lower,ame_ci_upper,p_value,significance,abs_ame
Pricing,School pays (free for families),1.2644742973885659,0.27581225817778166,0.0007127764183521898,0.27444288862726646,0.2771328371485891,6.601509680434234e-16,***,0.27581225817778166
Tutor,Female AI tutor,0.6937423070922697,0.15585997814661706,0.0003944314986652418,0.1551089013595433,0.15663078732032476,4.862850973379087e-13,***,0.15585997814661706
Unknown,Role_play_Hero_astronaut_You_are_the_astronaut_in_charge_the_team_is_counting_on_you_to_complete_this_mission.,0.5762539569390331,0.12887364576640592,0.0003704107954755245,0.1281589220292293,0.12960883657082517,1.669308204984211e-09,***,0.12887364576640592
Unknown,Storytelling_Space_rescue_story_“Your_spaceship_must_deliver_medicine_to_astronauts_stranded_on_the_Moon_before_their_oxygen_runs_out.”,0.5528704145306226,0.1235635081817022,0.0003369794004191911,0.12292649643716749,0.12424115497344436,8.047724110674036e-09,***,0.1235635081817022
Unknown,Pricing_Free_trial_+_$4.99/month,0.5309558023194624,0.11694072311040232,0.00042448289879004245,0.11610054502433641,0.11777475302602138,0.0003207441562574365,***,0.11694072311040232
Unknown,Pricing_Free_trial_+_$12.99/month,-0.3771841788614508,-0.08445335073565285,0.00023716740772911681,-0.08494818391946833,-0.08401310519649248,0.014062464890923396,*,0.08445335073565285
Unknown,Pricing_Free_trial_+_$7.99/month,0.2833316770853546,0.06251649209193294,0.00021131949811922806,0.062104307933374514,0.06291221662650416,0.048636451322167686,*,0.06251649209193294
Unknown,Color_palette_Friendly_&_warm_coral_/_lavender_/_peach,0.10967194131958359,0.024311935868131573,7.921556573295838e-05,0.024158393044161404,0.024463297183147336,0.24985628795554482,n.s.,0.024311935868131573
